side,state,name,sourceSheet,sourceRowNumber,siteID,targetRowNumber,reason
Spreadsheet 2 not spreadsheet 1,Ohio,(Summer Only) Cuyahoga valley-Hunt Farm Visitor,,,jr_cuyahoga_valley_hunt_farm,1353,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Cuyahoga Valley National Park- see places to get the books,,,jr_cuyahoga_valley_national_park_see_places_to_get_the_books,367,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Cuyahoga Valley- Boston mills,,,jr_cuyahoga_valley_boston_mills,365,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Cuyahoga valley- Canal Exploration Center,,,jr_cuyahoga_valley_canal_exploration,366,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Hopewell Culture National Historical Park,,,jr_hopewell_culture_national_historical_park,686,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Huffman Prairie Flying Field,,,jr_huffman_prairie_flying_field,694,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Kirwan Dam Visitor,,,jr_kirwan_dam,773,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Mosquito Creek Lake Pittsburgh District,,,jr_mosquito_creek_lake_pittsburgh_district,944,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Painted creek lake (national book see description),,,jr_painted_creek_lake,1046,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Paul Laurence Dunbar House,,,jr_paul_laurence_dunbar_house,379,no-confident-match
Spreadsheet 2 not spreadsheet 1,Ohio,Shenango River Lake Recreation Area,,,jr_shenango_river_lake_recreation_area,1295,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Alibates Flint Quarries,,,jr_alibates_flint_quarries,36,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Canton Lake Office USACE APP,,,jr_canton_lake_office_usace_app,223,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Caprock Canyon,,,jr_caprock_canyon,249,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Keystone Lake Project Office USACE,,,jr_keystone_lake_project_office_usace,769,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Lake Meredith National Recreation Area Headquarters,,,jr_lake_meredith_national_recreation_area,797,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Oklahoma City National Memorial & Museum,,,jr_oklahoma_city_national_memorial,1017,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Washita Battlefield,,,jr_washita_battlefield,1458,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oklahoma,Wichita Mountains Wildlife Refuge,,,jr_wichita_mountains_wildlife_refuge,1481,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,"Bureau of Land Management, Medford District Office",,,jr_bureau_of_land_management_medford_district_office,197,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,McLoughlin House,,,jr_mcloughlin_house,896,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,Portland GE parks,,,jr_portland_ge_parks,1112,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,"Umpqua National Forest, Supervisor's Office",,,jr_umpqua_national_forest_supervisor_s_office,1414,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,Umpqua NF - Umpqua NF—Diamond Lake visitor center and campground office,,,jr_umpqua_nf,1415,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,Umpqua NF - Umpqua NF—North Umpqua Ranger District,,,jr_umpqua_nf(2),1416,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,Umpqua NF - Umpqua NF—Tiller Ranger District,,,jr_umpqua_nf(3),1417,no-confident-match
Spreadsheet 2 not spreadsheet 1,Oregon,Yaquina Head Interpretation Center,,,jr_yaquina_head_interpretation,1507,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Chesapeake & Ohio Canal - Chesapeake & Ohio Canal—Cumberland Visitor Center,,,jr_chesapeake_ohio_canal(2),299,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Chesapeake & Ohio Canal - Chesapeake & Ohio Canal—Hancock Visitors Center,,,jr_chesapeake_ohio_canal(4),301,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Chesapeake & Ohio Canal National Historical Park,,,jr_chesapeake_ohio_canal_national_historical_park,297,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Erie National Wildlife Refuge Admin Building And Visitor,,,jr_erie_national_wildlife_refuge_admin_and,449,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Flight 93 National Memorial,,,jr_flight_93_national_memorial,479,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Gettysburg National Military Park Museum and,,,jr_gettysburg_national_military_park_and,584,no-confident-match
Spreadsheet 2 not spreadsheet 1,Pennsylvania,Johnstown Flood National Memorial,,,jr_johnstown_flood_national_memorial,746,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Carolina,"(when staffed)Porters Chapel - Camp Saxton, Reconstruction Era National Historical Park",,,jr_porters_chapel_saxton_reconstruction_era_national_historical_park,1469,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Carolina,Darrah Hall - Reconstruction Era National Historical Park,,,jr_darrah_hall_reconstruction_era_national_historical_park,376,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Carolina,Fort Moultrie,,,jr_fort_moultrie,517,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Carolina,Fort Sumter National Monument,,,jr_fort_sumter_national_monument,533,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Carolina,Fort Sumter Visitor,,,jr_fort_sumter,534,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Badlands,,,jr_badlands,81,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Badlands - Badlands—White River Visitor Center,,,jr_badlands(2),82,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Black Forest Supervisor Office,,,jr_black_forest_supervisor_office,158,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Fort Niobrara National Wildlife Refuge Admin Building And Visitor,,,jr_fort_niobrara_national_wildlife_refuge_admin_and,520,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Fort piece national grasslands,,,jr_fort_piece_national_grasslands,522,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Hudson-Meng Bison Kill Bed,,,jr_hudson_meng_bison_kill_bed,693,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Missouri National Recreational River Headquarters,,,jr_missouri_national_recreational_river,923,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Missouri National Recreational River Resource and,,,jr_missouri_national_recreational_river_resource_and,924,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Mount Rushmore National Memorial,,,jr_mount_rushmore_national_memorial,952,no-confident-match
Spreadsheet 2 not spreadsheet 1,South Dakota,Pine Ridge Ranger District Nebraska National Forest and Oglala National Grassland,,,jr_pine_ridge_district_nebraska_national_forest_and_oglala_national_grassland,1085,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,$$ Great Smoky Mountains- Clingmans Dome,,,jr_great_smoky_mountains_clingmans_dome,627,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,$$ Great Smoky Mountains- Sugarlands,,,jr_great_smoky_mountains_sugarlands,629,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,$$ Great Smoky Mountains-Cades Cove,,,jr_great_smoky_mountains_cades_cove,628,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,$$ Great Smoky Mountains-Oconaluftee,,,jr_great_smoky_mountains_oconaluftee,626,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Big South Fork NR - (May-September)Big South Fork NR — RUGBY VISITOR CONTACT STATION,,,jr_big_south_fork_nr(4),139,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Big South Fork NR - (Normally year round) Big South Fork NR — Crossville-Cumberland County Visitor Center - Gateway to the Big South Fork,,,jr_big_south_fork_nr(3),138,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Chickamauga Battlefield,,,jr_chickamauga_battlefield,306,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Chickamauga Battlefield- Lookout Mountain Battlefield,,,jr_chickamauga_battlefield_lookout_mountain_battlefield,307,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Corinth,,,jr_corinth,344,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Great Smoky Mountains NP (see places to get the books,,,jr_great_smoky_mountains_np_see_places_to_get_the_books,630,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Mount Mitchell State Park,,,jr_mount_mitchell_state_park,949,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Obed National Wild & Scenic River,,,jr_obed_national_wild_scenic_river,1010,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Shiloh Battlefield,,,jr_shiloh_battlefield,1297,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,South Mountains State Park - Visitors Center,,,jr_south_mountains_state_park_visitors,1320,no-confident-match
Spreadsheet 2 not spreadsheet 1,Tennessee,Visitor Center Cloudland,,,jr_cloudland,330,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,$$$ Goose Island State Park,,,jr_goose_island_state_park,602,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,$$$ The Alamo,,,jr_the_alamo,26,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Big Bend - Big Bend—Castolon Visitor Center,,,jr_big_bend,125,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Big Bend - Big Bend—Chisos Basin Visitor Center,,,jr_big_bend(2),126,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Big Bend - Big Bend—Panther Junction Visitor Center,,,jr_big_bend(3),127,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Big Bend - Big Bend—Persimmon Gap Visitor Center,,,jr_big_bend(5),129,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Big Bend - Big Bend—Rio Grande Village Visitor Center,,,jr_big_bend(4),128,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,LBJ State Park,,,jr_lbj_state_park,825,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Proctor Lake project office,,,jr_proctor_lake_project_office,1130,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,San Antonio Missions - San Antonio Missions—Mission Concepción,,,jr_san_antonio_missions(3),1234,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,San Antonio Missions - San Antonio Missions—Mission San Jose Church,,,jr_san_antonio_missions(4),1236,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,San Antonio Missions - San Antonio Missions—Mission San Juan,,,jr_san_antonio_missions(2),1233,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,San Antonio Missions - San Antonio Missions—Mission Visitor Center,,,jr_san_antonio_missions(5),1237,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,San Antonio Missions - San Antonio Missions—Mission— Espada,,,jr_san_antonio_missions,1232,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Texas Chenier Plain Refuge,,,jr_texas_chenier_plain_refuge,1369,no-confident-match
Spreadsheet 2 not spreadsheet 1,Texas,Tyler State Park HQ,,,jr_tyler_state_park,1410,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Arches and Canyonlands National Park HQ,,,jr_arches_and_canyonlands_national_park,70,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Canyonlands NP - Canyonlands NP—Hans Flat Ranger Station,,,jr_canyonlands_np(3),228,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Canyonlands NP - Canyonlands NP—Island in the Sky Visitor Center,,,jr_canyonlands_np,226,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Canyonlands NP - Canyonlands NP—The Needles Visitor Center,,,jr_canyonlands_np(2),227,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Dinosaur National Monument - Dinosaur National Monument— Quarry Visitor Center,,,jr_dinosaur_national_monument(3),409,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Escalante Interagency,,,jr_escalante_interagency,450,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Flaming Gorge Red Canyon Visitors Center,,,jr_flaming_gorge_red_canyon_visitors,478,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,John Jarvie Historic Ranch,,,jr_john_jarvie_historic_ranch,744,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Natural Bridges,,,jr_natural_bridges,974,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Palisade State Park,,,jr_palisade_state_park,1047,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Quarry Exhibit Hall at Dinosaur National Monument,,,jr_quarry_exhibit_hall_at_dinosaur_national_monument,1138,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Red Canyon,,,jr_red_canyon,1152,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Zion - Zion—Kolob Canyons Visitor Center,,,jr_zion(3),1532,no-confident-match
Spreadsheet 2 not spreadsheet 1,Utah,Zion - Zion—Zion Human History Museum,,,jr_zion,1530,no-confident-match
Spreadsheet 2 not spreadsheet 1,Vermont,Missisquoi National Wildlife Refuge Admin Building And Visitor,,,jr_missisquoi_national_wildlife_refuge_admin_and,912,no-confident-match
Spreadsheet 2 not spreadsheet 1,Vermont,Winhall Brook Campground,,,jr_winhall_brook_campground,1492,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,(Summer only)Grandview,,,jr_grandview,1354,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,(Summer To fall)Thurmond Depot,,,jr_thurmond_depot,1358,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Beaver-dam park,,,jr_beaver_dam_park,114,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Fairy Stone State Park Office / Gift Store,,,jr_fairy_stone_state_park_office_gift_store,456,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Fort Monroe Visitor &,,,jr_fort_monroe,515,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Jamestown National Historic Site--visitor center,,,jr_jamestown_national_historic_site,723,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Maggie L Walker National Historic,,,jr_maggie_l_walker_national_historic,868,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,New River Gorge - (Summer To early winter) New River Gorge—Sandstone Visitor Center,,,jr_new_river_gorge(2),990,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,New River Gorge - New River Gorge—Canyon Rim Visitor Center,,,jr_new_river_gorge,989,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,New River Gorge National Park,,,jr_new_river_gorge_national_park,988,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Pipestem,,,jr_pipestem,1095,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Pocahontas State Park Office & Souvenir Shop,,,jr_pocahontas_state_park_office_souvenir_shop,1100,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Richmond National Battlefield Park - Chimborazo Medical Museum,,,jr_richmond_national_battlefield_park_chimborazo_medical,1172,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Richmond National Battlefield Park - Gaines' Mill Battlefield and,,,jr_richmond_national_battlefield_park_gaines_mill_battlefield_and,1173,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Richmond NB - Richmond NB—Cold Harbor Battlefield Visitor Center,,,jr_richmond_nb,1174,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Richmond NB - Richmond NB—Fort Harrison Visitor Center,,,jr_richmond_nb(2),1175,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Richmond NB - Richmond NB—Tredegar Iron Works,,,jr_richmond_nb(3),1176,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Twin Falls State Park,,,jr_twin_falls_state_park,1407,no-confident-match
Spreadsheet 2 not spreadsheet 1,Virginia,Tygart Lake Park Office and,,,jr_tygart_lake_park_office_and,1409,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,(2 of 4)Spring Canyon Day Use Area (lake Roosevelt NRA),,,jr_spring_canyon_day_use_area,3,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,(3 of 4)Fort Spokane,,,jr_fort_spokane,6,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,(4 of 4)Kettle falls (lake Roosevelt national park),,,jr_kettle_falls,8,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,(Before 4th July,,,jr_before_4th_july,115,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,(Late May - (Late May—October)Carbon River Ranger Station—Mount Rainier National Park,,,jr_late_may(2),821,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,Albeni Falls,,,jr_albeni_falls,30,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,Bonneville - Bonneville—Bradford Island Visitor Center,,,jr_bonneville,172,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,Dungeness Recreation Area,,,jr_dungeness_recreation_area,422,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,Ebeys Landing National Historic Park,,,jr_ebeys_landing_national_historic_park,428,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,Fort Vancouver,,,jr_fort_vancouver,540,no-confident-match
Spreadsheet 2 not spreadsheet 1,Washington,Fort Vancouver National Historic Site - Fort Vancouver National Historic Site—Pearson Air Museum,,,jr_fort_vancouver_national_historic_site,538,no-confident-match
